customer_id,region,city,age,gender,segment,signup_date,preferred_channel,preferred_category
GM00350,North America,New York,29,M,Standard,2021-04-23,Mobile App,Home & Garden
GM00351,MENA,Istanbul,51,F,Standard,2020-11-11,Online,Electronics
GM00352,Southeast Asia,Bangkok,53,M,Budget,2021-11-01,Mobile App,Fashion
GM00353,North America,Toronto,54,M,Standard,2021-11-28,Call Center,Food & Grocery
GM00354,Europe,Amsterdam,20,M,Standard,2022-09-19,In-Store,Home & Garden
GM00355,Central Asia,Tashkent,26,M,Standard,2023-10-08,Call Center,Electronics
GM00356,North America,Los Angeles,70,M,Budget,2022-02-06,In-Store,Beauty
GM00357,Central Asia,Almaty,35,M,Budget,2023-06-16,In-Store,Fashion
GM00358,North America,Toronto,60,F,Standard,2023-02-01,Online,Sports
GM00359,Southeast Asia,Singapore,52,M,Standard,2022-06-25,In-Store,Food & Grocery
GM00360,North America,Toronto,51,M,Standard,2022-05-27,Online,Food & Grocery
GM00361,MENA,Istanbul,58,M,Premium,2022-11-18,Online,Sports
GM00362,North America,Los Angeles,31,F,Standard,2020-03-29,Online,Beauty
GM00363,MENA,Cairo,21,M,Standard,2021-01-09,Online,Fashion
GM00364,MENA,Dubai,46,M,Premium,2023-11-21,Online,Food & Grocery
GM00365,Southeast Asia,Jakarta,58,F,Premium,2020-12-29,In-Store,Home & Garden
GM00366,MENA,Cairo,62,F,Standard,2020-05-26,Online,Fashion
GM00367,Southeast Asia,Manila,67,F,Budget,2020-11-09,Call Center,Electronics
GM00368,Southeast Asia,Jakarta,32,F,Standard,2021-07-01,Online,Food & Grocery
GM00369,Europe,London,45,M,Standard,2022-03-06,In-Store,Beauty
GM00370,Central Asia,Astana,59,F,Standard,2024-01-15,Online,Home & Garden
GM00371,Central Asia,Tashkent,33,M,Standard,2022-06-17,Online,Fashion
GM00372,Central Asia,Almaty,29,M,Standard,2020-04-10,Online,Fashion
GM00373,Central Asia,Tashkent,69,M,Standard,2020-04-16,In-Store,Home & Garden
GM00374,North America,New York,22,F,Premium,2022-05-06,Mobile App,Electronics
GM00375,Central Asia,Astana,51,M,Standard,2022-07-25,Online,Electronics
GM00376,Europe,Warsaw,59,F,Standard,2020-10-17,Online,Fashion
GM00377,North America,Chicago,18,F,Standard,2023-10-04,Online,Sports
GM00378,Central Asia,Tashkent,56,M,Budget,2021-09-08,Mobile App,Home & Garden
GM00379,North America,Los Angeles,49,F,Premium,2021-08-10,Mobile App,Food & Grocery
GM00380,Europe,Amsterdam,43,F,Standard,2023-06-04,Online,Electronics
GM00381,Central Asia,Astana,34,F,Standard,2021-08-18,Online,Food & Grocery
GM00382,North America,Chicago,65,M,Budget,2022-09-03,Call Center,Electronics
GM00383,North America,Toronto,44,F,Standard,2022-12-09,Online,Electronics
GM00384,Southeast Asia,Jakarta,41,M,Standard,2022-05-17,In-Store,Beauty
GM00385,North America,New York,52,F,Budget,2022-08-27,Online,Food & Grocery
GM00386,North America,Chicago,63,F,Standard,2021-12-22,In-Store,Sports
GM00387,Europe,London,59,M,Standard,2020-06-06,Call Center,Electronics
GM00388,Europe,Warsaw,71,F,Standard,2020-11-23,Call Center,Sports
GM00389,North America,Toronto,56,F,Budget,2023-01-05,Mobile App,Fashion
GM00390,North America,Los Angeles,43,F,Premium,2022-01-04,In-Store,Fashion
GM00391,Southeast Asia,Manila,66,M,Standard,2021-09-24,In-Store,Beauty
GM00392,MENA,Dubai,55,M,Standard,2024-01-17,Online,Sports
GM00393,MENA,Cairo,40,F,Standard,2023-08-26,Call Center,Home & Garden
GM00394,North America,Los Angeles,39,F,Standard,2020-11-22,Mobile App,Beauty
GM00395,Europe,London,21,F,Standard,2021-05-22,In-Store,Electronics
GM00396,Southeast Asia,Jakarta,66,M,Premium,2022-05-19,Online,Fashion
GM00397,Southeast Asia,Jakarta,26,M,Standard,2023-02-04,In-Store,Fashion
GM00398,MENA,Istanbul,21,F,Standard,2020-08-28,Call Center,Home & Garden
GM00399,North America,Los Angeles,24,F,Budget,2021-03-10,In-Store,Beauty
GM00400,North America,Chicago,40,M,Standard,2022-11-17,Online,Sports
GM00401,Central Asia,Tashkent,19,F,Budget,2021-12-04,Online,Fashion
GM00402,Southeast Asia,Bangkok,66,F,Standard,2023-06-26,Online,Electronics
GM00403,MENA,Riyadh,41,M,Premium,2023-10-19,Mobile App,Home & Garden
GM00404,North America,Chicago,57,M,Standard,2024-02-04,Call Center,Home & Garden
GM00405,Europe,Amsterdam,48,M,Premium,2021-08-11,Mobile App,Food & Grocery
GM00406,Southeast Asia,Bangkok,64,F,Budget,2021-02-16,Mobile App,Home & Garden
GM00407,MENA,Cairo,48,M,Budget,2021-07-22,In-Store,Electronics
GM00408,Central Asia,Bishkek,64,M,Standard,2023-04-03,In-Store,Home & Garden
GM00409,Southeast Asia,Singapore,57,F,Standard,2022-09-15,In-Store,Sports
GM00410,Central Asia,Tashkent,65,M,Standard,2022-12-07,Mobile App,Food & Grocery
GM00411,Europe,Paris,68,M,Standard,2021-04-28,In-Store,Sports
GM00412,Southeast Asia,Bangkok,60,M,Standard,2023-03-27,In-Store,Beauty
GM00413,Southeast Asia,Manila,51,F,Standard,2021-10-29,Online,Beauty
GM00414,North America,Los Angeles,41,F,Standard,2020-05-30,Online,Sports
GM00415,North America,Chicago,66,M,Premium,2020-08-12,Mobile App,Electronics
GM00416,MENA,Istanbul,43,F,Budget,2023-07-07,Mobile App,Food & Grocery
GM00417,Europe,Amsterdam,33,F,Budget,2023-11-11,In-Store,Beauty
GM00418,Europe,Berlin,64,M,Standard,2020-09-12,Online,Home & Garden
GM00419,North America,Chicago,30,M,Budget,2020-03-01,Mobile App,Sports
GM00420,North America,Toronto,32,M,Standard,2021-01-30,Mobile App,Fashion
GM00421,North America,New York,44,M,Premium,2023-11-21,In-Store,Electronics
GM00422,North America,Los Angeles,21,F,Standard,2023-03-31,In-Store,Electronics
GM00423,Central Asia,Tashkent,33,F,Standard,2021-01-14,In-Store,Sports
GM00424,MENA,Dubai,47,M,Standard,2024-01-06,In-Store,Fashion
GM00425,Central Asia,Almaty,61,M,Budget,2020-12-14,Mobile App,Electronics
GM00426,MENA,Cairo,47,M,Budget,2020-01-31,Online,Food & Grocery
GM00427,MENA,Riyadh,53,F,Standard,2020-03-11,Online,Beauty
GM00428,Southeast Asia,Bangkok,20,M,Budget,2021-01-31,Online,Food & Grocery
GM00429,Europe,Berlin,39,F,Premium,2024-01-01,Online,Fashion
GM00430,Central Asia,Astana,66,M,Premium,2020-01-02,Online,Food & Grocery
GM00431,Europe,London,39,F,Standard,2022-07-17,Online,Home & Garden
GM00432,North America,Toronto,67,F,Standard,2021-07-15,Online,Beauty
GM00433,North America,Chicago,67,M,Standard,2023-03-04,Online,Fashion
GM00434,Central Asia,Astana,66,F,Standard,2020-05-25,Online,Sports
GM00435,Central Asia,Bishkek,29,Other,Standard,2020-06-27,Online,Electronics
GM00436,North America,Chicago,38,M,Premium,2020-09-20,In-Store,Beauty
GM00437,Central Asia,Almaty,21,F,Standard,2023-08-27,In-Store,Sports
GM00438,North America,Chicago,48,M,Premium,2020-07-22,Online,Fashion
GM00439,North America,Chicago,61,F,Premium,2021-11-29,In-Store,Home & Garden
GM00440,Central Asia,Bishkek,48,M,Standard,2022-11-19,Call Center,Electronics
GM00441,Central Asia,Almaty,40,F,Standard,2020-02-28,Mobile App,Electronics
GM00442,Southeast Asia,Bangkok,71,F,Budget,2022-10-29,Online,Beauty
GM00443,MENA,Dubai,70,F,Premium,2022-09-14,Mobile App,Sports
GM00444,MENA,Dubai,37,F,Premium,2023-09-09,Online,Fashion
GM00445,North America,Chicago,32,F,Standard,2020-06-15,Online,Fashion
GM00446,Southeast Asia,Bangkok,40,M,Standard,2023-09-22,Online,Sports
GM00447,Southeast Asia,Bangkok,45,F,Premium,2022-06-25,Online,Electronics
GM00448,North America,Chicago,33,F,Premium,2023-11-03,In-Store,Sports
GM00449,MENA,Dubai,54,F,Budget,2022-06-16,In-Store,Food & Grocery
GM00450,Central Asia,Almaty,38,F,Standard,2022-03-01,Mobile App,Fashion
GM00451,North America,New York,32,F,Standard,2020-08-29,Online,Sports
GM00452,North America,Chicago,34,F,Standard,2022-06-26,Online,Electronics
GM00453,MENA,Riyadh,67,M,Standard,2023-03-29,Online,Beauty
GM00454,Southeast Asia,Manila,54,M,Standard,2022-02-15,Online,Food & Grocery
GM00455,Central Asia,Tashkent,30,M,Standard,2023-06-12,Call Center,Electronics
GM00456,MENA,Istanbul,36,M,Budget,2024-01-16,Mobile App,Home & Garden
GM00457,Central Asia,Bishkek,47,F,Premium,2020-07-17,Call Center,Home & Garden
GM00458,MENA,Istanbul,62,M,Budget,2022-11-22,In-Store,Sports
GM00459,Central Asia,Almaty,35,M,Premium,2021-02-11,In-Store,Electronics
GM00460,Central Asia,Bishkek,31,Other,Standard,2023-01-17,Online,Electronics
GM00461,Central Asia,Bishkek,53,M,Premium,2020-08-08,In-Store,Fashion
GM00462,North America,Los Angeles,53,M,Premium,2022-12-28,In-Store,Beauty
GM00463,North America,Toronto,37,M,Budget,2023-08-10,Mobile App,Food & Grocery
GM00464,North America,Los Angeles,69,M,Standard,2023-06-14,In-Store,Electronics
GM00465,Southeast Asia,Manila,36,F,Premium,2023-03-29,Online,Food & Grocery
GM00466,MENA,Riyadh,62,F,Budget,2022-04-19,Mobile App,Sports
GM00467,Europe,Paris,61,F,Budget,2022-02-26,Mobile App,Fashion
GM00468,Southeast Asia,Manila,24,M,Budget,2023-08-06,In-Store,Food & Grocery
GM00469,Europe,London,61,F,Budget,2021-07-07,In-Store,Food & Grocery
GM00470,Southeast Asia,Jakarta,70,M,Standard,2021-07-31,Online,Food & Grocery
GM00471,Central Asia,Almaty,21,M,Budget,2021-06-16,In-Store,Food & Grocery
GM00472,Southeast Asia,Jakarta,51,M,Standard,2020-11-30,Online,Food & Grocery
GM00473,Central Asia,Tashkent,19,M,Budget,2022-10-17,Online,Fashion
GM00474,Southeast Asia,Jakarta,22,M,Budget,2020-09-02,In-Store,Sports
GM00475,MENA,Dubai,27,M,Standard,2023-09-08,Online,Food & Grocery
GM00476,Southeast Asia,Bangkok,49,Other,Budget,2021-09-02,Mobile App,Food & Grocery
GM00477,Central Asia,Almaty,59,M,Standard,2020-11-24,Mobile App,Sports
GM00478,North America,Toronto,58,M,Standard,2021-06-30,Online,Electronics
GM00479,Southeast Asia,Manila,30,M,Premium,2020-12-04,Mobile App,Electronics
GM00480,MENA,Riyadh,56,F,Budget,2023-04-09,In-Store,Fashion
GM00481,North America,Toronto,22,M,Standard,2023-02-07,Online,Fashion
GM00482,North America,New York,27,F,Standard,2022-09-20,In-Store,Beauty
GM00483,MENA,Istanbul,27,F,Standard,2022-03-17,In-Store,Fashion
GM00484,North America,Chicago,55,M,Budget,2022-10-30,In-Store,Sports
GM00485,North America,Los Angeles,44,M,Standard,2023-05-10,Mobile App,Food & Grocery
GM00486,Southeast Asia,Manila,68,M,Budget,2023-07-04,In-Store,Sports
GM00487,Central Asia,Bishkek,38,F,Budget,2023-07-09,Call Center,Beauty
GM00488,Europe,London,25,M,Standard,2021-11-23,In-Store,Home & Garden
GM00489,Southeast Asia,Bangkok,18,M,Standard,2021-03-05,Online,Home & Garden
GM00490,Southeast Asia,Manila,45,M,Standard,2022-12-25,In-Store,Sports
GM00491,MENA,Istanbul,66,F,Budget,2022-03-16,Online,Home & Garden
GM00492,North America,New York,56,M,Budget,2021-09-03,In-Store,Home & Garden
GM00493,Europe,Warsaw,31,M,Standard,2020-02-04,In-Store,Beauty
GM00494,Europe,Amsterdam,38,F,Budget,2021-07-10,In-Store,Food & Grocery
GM00495,MENA,Istanbul,47,F,Standard,2021-05-05,Online,Fashion
GM00496,Europe,London,38,F,Standard,2020-09-10,In-Store,Fashion
GM00497,North America,Los Angeles,66,M,Budget,2020-01-17,Online,Home & Garden
GM00498,Central Asia,Tashkent,26,F,Premium,2020-09-17,In-Store,Electronics
GM00499,Southeast Asia,Manila,34,F,Budget,2023-07-03,Mobile App,Beauty
GM00500,Southeast Asia,Manila,22,M,Standard,2021-12-28,Call Center,Food & Grocery
GM00501,North America,Toronto,48,F,Budget,2023-12-18,Online,Food & Grocery
GM00502,MENA,Istanbul,69,M,Premium,2021-05-15,In-Store,Home & Garden
GM00503,Europe,Berlin,57,F,Standard,2022-10-12,In-Store,Electronics
GM00504,North America,Los Angeles,55,M,Budget,2020-10-12,Mobile App,Electronics
GM00505,North America,Chicago,60,F,Premium,2020-01-07,In-Store,Food & Grocery
GM00506,Europe,Amsterdam,36,M,Premium,2023-05-07,Online,Beauty
GM00507,Southeast Asia,Singapore,53,F,Budget,2021-10-20,In-Store,Fashion
GM00508,North America,Chicago,67,M,Standard,2022-07-25,In-Store,Food & Grocery
GM00509,Southeast Asia,Jakarta,50,F,Budget,2023-12-12,Mobile App,Food & Grocery
GM00510,North America,Chicago,30,F,Premium,2020-02-21,Mobile App,Sports
GM00511,North America,Toronto,31,M,Standard,2020-08-30,Online,Electronics
GM00512,MENA,Istanbul,50,F,Budget,2023-05-27,Call Center,Sports
GM00513,Southeast Asia,Bangkok,46,Other,Standard,2021-06-01,Online,Sports
GM00514,Southeast Asia,Singapore,60,M,Standard,2022-08-27,Call Center,Beauty
GM00515,Central Asia,Bishkek,66,M,Standard,2020-04-18,Mobile App,Food & Grocery
GM00516,Central Asia,Astana,53,F,Budget,2023-10-06,In-Store,Fashion
GM00517,MENA,Dubai,61,M,Standard,2022-07-09,Mobile App,Beauty
GM00518,North America,Chicago,27,M,Standard,2020-03-06,Online,Electronics
GM00519,Southeast Asia,Bangkok,48,M,Premium,2022-10-30,Online,Fashion
GM00520,Europe,Amsterdam,23,M,Standard,2020-07-20,Online,Food & Grocery
GM00521,North America,Toronto,18,M,Standard,2022-06-19,Online,Home & Garden
GM00522,MENA,Dubai,24,M,Standard,2020-08-01,In-Store,Fashion
GM00523,Southeast Asia,Jakarta,44,F,Standard,2020-03-08,Online,Beauty
GM00524,North America,Chicago,38,F,Premium,2022-01-28,Mobile App,Beauty
GM00525,North America,Los Angeles,45,M,Premium,2022-05-15,In-Store,Sports
GM00526,MENA,Riyadh,33,F,Standard,2020-11-22,In-Store,Food & Grocery
GM00527,MENA,Istanbul,63,F,Standard,2022-12-09,In-Store,Home & Garden
GM00528,Europe,Paris,40,F,Budget,2022-11-06,Online,Food & Grocery
GM00529,Central Asia,Tashkent,69,M,Standard,2021-06-06,Online,Fashion
GM00530,Southeast Asia,Manila,37,M,Premium,2023-08-22,Online,Home & Garden
GM00531,North America,Los Angeles,55,F,Standard,2023-11-16,Mobile App,Food & Grocery
GM00532,Southeast Asia,Manila,71,F,Premium,2022-09-14,In-Store,Sports
GM00533,Southeast Asia,Jakarta,42,F,Budget,2023-02-21,Online,Home & Garden
GM00534,North America,New York,45,F,Budget,2022-09-30,Mobile App,Home & Garden
GM00535,North America,Chicago,22,M,Standard,2021-05-18,Online,Fashion
GM00536,Southeast Asia,Singapore,38,F,Standard,2023-06-02,In-Store,Home & Garden
GM00537,North America,New York,35,M,Standard,2022-01-25,In-Store,Sports
GM00538,Europe,Paris,64,M,Standard,2023-09-03,Mobile App,Electronics
GM00539,MENA,Riyadh,23,F,Budget,2021-04-17,Mobile App,Electronics
GM00540,Europe,London,46,M,Premium,2022-05-07,Mobile App,Beauty
GM00541,Southeast Asia,Singapore,36,M,Standard,2021-06-24,In-Store,Electronics
GM00542,North America,New York,50,F,Standard,2023-10-13,Online,Fashion
GM00543,Europe,Berlin,18,M,Standard,2022-05-18,Mobile App,Beauty
GM00544,North America,Toronto,62,Other,Standard,2022-05-27,In-Store,Electronics
GM00545,North America,New York,20,Other,Budget,2022-07-28,Online,Electronics
GM00546,Europe,Warsaw,59,F,Premium,2022-05-26,Mobile App,Beauty
GM00547,Central Asia,Almaty,38,M,Standard,2023-12-23,Online,Fashion
GM00548,North America,Toronto,52,M,Standard,2022-03-07,Online,Beauty
GM00549,MENA,Riyadh,58,M,Standard,2021-04-16,Mobile App,Fashion
GM00550,North America,Chicago,57,M,Standard,2022-04-17,In-Store,Fashion
GM00551,MENA,Dubai,20,M,Premium,2023-08-16,Online,Food & Grocery
GM00552,Southeast Asia,Bangkok,42,Other,Premium,2020-03-24,Mobile App,Sports
GM00553,North America,Chicago,62,M,Premium,2021-01-11,Mobile App,Electronics
GM00554,North America,Los Angeles,55,F,Budget,2023-08-29,Online,Food & Grocery
GM00555,Southeast Asia,Jakarta,62,M,Standard,2023-09-05,In-Store,Electronics
GM00556,MENA,Riyadh,37,F,Budget,2020-07-22,Mobile App,Food & Grocery
GM00557,Europe,Warsaw,69,F,Standard,2023-10-10,Online,Home & Garden
GM00558,Central Asia,Astana,61,M,Standard,2022-10-05,In-Store,Beauty
GM00559,North America,Toronto,62,M,Standard,2023-08-10,Online,Food & Grocery
GM00560,North America,Los Angeles,51,F,Budget,2021-05-18,Mobile App,Sports
GM00561,North America,New York,38,F,Standard,2023-03-14,Mobile App,Electronics
GM00562,Europe,Warsaw,65,F,Standard,2021-06-22,Online,Home & Garden
GM00563,Europe,London,40,M,Premium,2020-01-17,Mobile App,Sports
GM00564,Central Asia,Tashkent,23,M,Standard,2021-07-28,Mobile App,Fashion
GM00565,Europe,Warsaw,68,F,Standard,2021-07-29,Online,Electronics
GM00566,North America,Chicago,70,F,Budget,2022-10-11,In-Store,Food & Grocery
GM00567,MENA,Istanbul,30,M,Standard,2022-11-28,Online,Beauty
GM00568,MENA,Riyadh,66,F,Standard,2020-05-09,Mobile App,Sports
GM00569,Southeast Asia,Singapore,40,M,Standard,2020-04-24,In-Store,Home & Garden
GM00570,Europe,Warsaw,26,M,Standard,2024-01-13,In-Store,Beauty
GM00571,MENA,Riyadh,34,M,Premium,2022-08-07,In-Store,Fashion
GM00572,North America,New York,19,M,Budget,2022-12-04,In-Store,Beauty
GM00573,MENA,Cairo,36,F,Standard,2020-08-03,Mobile App,Home & Garden
GM00574,North America,New York,36,M,Budget,2022-04-27,In-Store,Fashion
GM00575,Southeast Asia,Singapore,24,M,Budget,2023-12-09,Mobile App,Home & Garden
GM00576,Southeast Asia,Jakarta,71,F,Standard,2021-11-19,In-Store,Electronics
GM00577,Europe,Warsaw,59,F,Standard,2022-09-29,Online,Home & Garden
GM00578,Southeast Asia,Manila,59,F,Premium,2020-09-21,Mobile App,Beauty
GM00579,MENA,Cairo,37,F,Budget,2024-01-03,In-Store,Electronics
GM00580,Europe,London,26,M,Standard,2021-09-08,In-Store,Electronics
GM00581,MENA,Cairo,34,F,Standard,2023-11-05,Call Center,Sports
GM00582,Southeast Asia,Singapore,44,F,Standard,2020-10-27,Online,Beauty
GM00583,MENA,Istanbul,64,F,Standard,2022-09-11,In-Store,Beauty
GM00584,Europe,Amsterdam,19,M,Standard,2023-04-09,Online,Fashion
GM00585,North America,New York,53,M,Standard,2021-02-09,In-Store,Home & Garden
GM00586,Europe,Amsterdam,36,F,Budget,2023-10-10,Mobile App,Food & Grocery
GM00587,Central Asia,Tashkent,34,M,Budget,2020-06-09,Call Center,Home & Garden
GM00588,Europe,Amsterdam,22,F,Standard,2020-01-26,In-Store,Beauty
GM00589,Europe,Berlin,56,F,Standard,2020-03-23,Mobile App,Home & Garden
GM00590,Europe,Amsterdam,35,F,Budget,2020-06-21,Mobile App,Beauty
GM00591,Europe,Berlin,70,F,Premium,2022-09-25,In-Store,Electronics
GM00592,North America,Los Angeles,71,F,Budget,2022-03-04,Online,Home & Garden
GM00593,Europe,Warsaw,24,M,Standard,2022-12-29,In-Store,Home & Garden
GM00594,Europe,Warsaw,34,F,Standard,2022-04-14,Call Center,Beauty
GM00595,Southeast Asia,Manila,56,F,Standard,2020-01-06,Call Center,Beauty
GM00596,MENA,Istanbul,53,M,Standard,2022-03-06,In-Store,Fashion
GM00597,North America,Chicago,57,M,Budget,2023-05-03,Mobile App,Home & Garden
GM00598,Europe,Warsaw,62,M,Premium,2021-06-08,Online,Sports
GM00599,Europe,Paris,21,F,Standard,2020-03-03,Online,Beauty
GM00600,Central Asia,Tashkent,55,M,Standard,2022-11-02,Call Center,Sports
GM00601,Europe,Berlin,42,F,Budget,2022-01-30,Online,Electronics
GM00602,Europe,London,22,M,Standard,2020-07-23,Online,Electronics
GM00603,Europe,Paris,47,M,Budget,2022-06-15,In-Store,Sports
GM00604,Central Asia,Bishkek,29,F,Standard,2020-02-09,In-Store,Food & Grocery
GM00605,Europe,Berlin,21,M,Premium,2023-04-03,In-Store,Electronics
GM00606,MENA,Istanbul,41,F,Budget,2022-11-20,Online,Sports
GM00607,Europe,Warsaw,46,F,Premium,2022-05-26,Mobile App,Fashion
GM00608,Europe,Warsaw,26,F,Standard,2022-04-04,Mobile App,Fashion
GM00609,MENA,Istanbul,21,M,Premium,2022-06-27,Online,Electronics
GM00610,North America,Los Angeles,68,F,Standard,2021-02-01,In-Store,Sports
GM00611,Central Asia,Astana,41,F,Standard,2024-01-22,Mobile App,Sports
GM00612,North America,Chicago,31,F,Standard,2023-05-31,In-Store,Sports
GM00613,North America,Los Angeles,22,F,Standard,2021-09-25,Online,Food & Grocery
GM00614,Central Asia,Almaty,35,F,Standard,2023-01-06,In-Store,Electronics
GM00615,Southeast Asia,Manila,59,F,Standard,2022-04-18,Online,Food & Grocery
GM00616,Southeast Asia,Bangkok,36,F,Standard,2021-08-22,Online,Sports
GM00617,Central Asia,Tashkent,29,M,Budget,2021-09-16,In-Store,Beauty
GM00618,Europe,Paris,35,M,Budget,2022-07-26,In-Store,Sports
GM00619,North America,Los Angeles,34,M,Premium,2022-06-02,Mobile App,Beauty
GM00620,North America,Los Angeles,47,M,Premium,2023-12-22,Mobile App,Fashion
GM00621,Europe,Warsaw,41,M,Budget,2021-02-28,Online,Beauty
GM00622,Europe,Paris,28,M,Standard,2021-01-21,Mobile App,Fashion
GM00623,MENA,Dubai,52,F,Standard,2023-06-16,Online,Electronics
GM00624,MENA,Riyadh,40,M,Budget,2022-09-30,In-Store,Food & Grocery
GM00625,North America,New York,34,F,Standard,2022-05-07,Mobile App,Food & Grocery
GM00626,Europe,Berlin,18,M,Standard,2021-09-14,In-Store,Fashion
GM00627,MENA,Istanbul,32,M,Budget,2020-03-30,In-Store,Fashion
GM00628,North America,Chicago,49,M,Standard,2021-01-19,In-Store,Sports
GM00629,Central Asia,Almaty,26,M,Premium,2023-03-08,Mobile App,Home & Garden
GM00630,Europe,Amsterdam,32,F,Premium,2022-09-23,In-Store,Fashion
GM00631,North America,Chicago,45,F,Standard,2021-10-08,Mobile App,Beauty
GM00632,Southeast Asia,Manila,41,M,Budget,2023-06-21,Call Center,Electronics
GM00633,MENA,Dubai,52,M,Standard,2021-02-25,Mobile App,Food & Grocery
GM00634,MENA,Dubai,39,M,Premium,2023-04-20,In-Store,Beauty
GM00635,Central Asia,Tashkent,44,F,Budget,2023-05-03,Online,Food & Grocery
