review_id,customer_id,transaction_id,region,category,rating,review_text,sentiment_label,review_date
REV0000234,GM01223,TXN0014396,MENA,Beauty,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-06-17
REV0000235,GM02699,TXN0031566,North America,Beauty,3,It arrived on time. Product is acceptable.,Neutral,2023-11-03
REV0000236,GM03053,TXN0035862,Europe,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2022-07-04
REV0000237,GM03633,TXN0042386,MENA,Beauty,4,The product quality is outstanding and durable.,Positive,2022-05-21
REV0000238,GM03013,TXN0035395,Europe,Electronics,3,"Not bad, not great. Expected better for the price.",Neutral,2022-03-08
REV0000239,GM03923,TXN0045729,North America,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2023-02-25
REV0000240,GM01235,TXN0014518,North America,Beauty,1,Product stopped working after a few days. Very frustrating.,Negative,2022-06-29
REV0000241,GM01785,TXN0020732,North America,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-12-05
REV0000242,GM03303,TXN0038577,North America,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-06-19
REV0000243,GM01970,TXN0022906,Central Asia,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-05-16
REV0000244,GM03586,TXN0041853,Europe,Sports,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-03-05
REV0000245,GM00705,TXN0008405,Central Asia,Electronics,3,Decent product. Does what it says. Nothing special.,Neutral,2022-08-30
REV0000246,GM03858,TXN0044906,North America,Beauty,5,Customer service was incredibly helpful and responsive.,Positive,2023-02-20
REV0000247,GM03288,TXN0038422,North America,Electronics,3,It arrived on time. Product is acceptable.,Neutral,2023-07-15
REV0000248,GM01730,TXN0020076,North America,Sports,5,Absolutely love this product! Exceeded my expectations.,Positive,2024-03-01
REV0000249,GM04492,TXN0052052,North America,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-11-25
REV0000250,GM02022,TXN0023540,North America,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-08-06
REV0000251,GM01929,TXN0022342,North America,Sports,5,Super happy with my purchase. Fits perfectly.,Positive,2022-06-14
REV0000252,GM00829,TXN0009857,North America,Beauty,1,Delivery was extremely late and packaging was damaged.,Negative,2022-11-29
REV0000253,GM00342,TXN0004246,MENA,Fashion,1,Would not recommend. Waste of money.,Negative,2024-03-14
REV0000254,GM00057,TXN0000730,Central Asia,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2024-05-09
REV0000255,GM00588,TXN0006934,Europe,Fashion,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-07-06
REV0000256,GM04940,TXN0057492,North America,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2023-04-08
REV0000257,GM02843,TXN0033233,Southeast Asia,Electronics,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-02-14
REV0000258,GM02713,TXN0031707,Europe,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-03-08
REV0000259,GM00424,TXN0005153,MENA,Home & Garden,2,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-03-23
REV0000260,GM01925,TXN0022279,North America,Sports,4,Customer service was incredibly helpful and responsive.,Positive,2023-08-24
REV0000261,GM01354,TXN0015944,North America,Sports,4,The product quality is outstanding and durable.,Positive,2022-11-14
REV0000262,GM02392,TXN0028106,Europe,Fashion,3,"Not bad, not great. Expected better for the price.",Neutral,2022-02-26
REV0000263,GM03088,TXN0036217,Central Asia,Food & Grocery,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-04-05
REV0000264,GM03128,TXN0036709,Central Asia,Sports,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-03-26
REV0000265,GM00734,TXN0008756,MENA,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-07-02
REV0000266,GM01900,TXN0021956,North America,Sports,3,Decent product. Does what it says. Nothing special.,Neutral,2023-06-30
REV0000267,GM00752,TXN0008962,Southeast Asia,Food & Grocery,5,Customer service was incredibly helpful and responsive.,Positive,2023-01-13
REV0000268,GM04625,TXN0053661,Southeast Asia,Home & Garden,4,Customer service was incredibly helpful and responsive.,Positive,2022-12-25
REV0000269,GM03023,TXN0035512,North America,Home & Garden,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-02-01
REV0000270,GM01687,TXN0019603,Southeast Asia,Home & Garden,3,Average quality. Okay for the price.,Neutral,2022-03-30
REV0000271,GM01818,TXN0021116,North America,Sports,5,Customer service was incredibly helpful and responsive.,Positive,2023-11-27
REV0000272,GM02496,TXN0029263,MENA,Home & Garden,3,It arrived on time. Product is acceptable.,Neutral,2023-03-19
REV0000273,GM00975,TXN0011602,Central Asia,Home & Garden,5,Customer service was incredibly helpful and responsive.,Positive,2022-04-24
REV0000274,GM01238,TXN0014529,MENA,Home & Garden,5,The product quality is outstanding and durable.,Positive,2022-08-05
REV0000275,GM04722,TXN0054833,Central Asia,Food & Grocery,4,Customer service was incredibly helpful and responsive.,Positive,2023-07-02
REV0000276,GM02806,TXN0032720,Southeast Asia,Electronics,5,Super happy with my purchase. Fits perfectly.,Positive,2023-12-31
REV0000277,GM01287,TXN0015146,Central Asia,Electronics,5,Super happy with my purchase. Fits perfectly.,Positive,2022-12-02
REV0000278,GM01891,TXN0021889,Central Asia,Fashion,4,Fast delivery and excellent quality. Will buy again.,Positive,2024-03-07
REV0000279,GM03750,TXN0043861,Southeast Asia,Food & Grocery,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-11-14
REV0000280,GM00110,TXN0001296,Central Asia,Electronics,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-07-31
REV0000281,GM02053,TXN0023901,Europe,Sports,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-09-09
REV0000282,GM03478,TXN0040625,MENA,Food & Grocery,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-05-12
REV0000283,GM03303,TXN0038580,North America,Food & Grocery,4,The product quality is outstanding and durable.,Positive,2022-01-18
REV0000284,GM01310,TXN0015389,North America,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2022-10-20
REV0000285,GM00563,TXN0006693,Europe,Fashion,3,Decent product. Does what it says. Nothing special.,Neutral,2022-11-10
REV0000286,GM03306,TXN0038607,Europe,Fashion,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-06-20
REV0000287,GM03408,TXN0039899,Southeast Asia,Beauty,4,Super happy with my purchase. Fits perfectly.,Positive,2023-12-22
REV0000288,GM03401,TXN0039802,Central Asia,Fashion,4,Absolutely love this product! Exceeded my expectations.,Positive,2024-04-26
REV0000289,GM01964,TXN0022834,MENA,Fashion,4,The product quality is outstanding and durable.,Positive,2022-04-09
REV0000290,GM03389,TXN0039616,Central Asia,Beauty,5,Customer service was incredibly helpful and responsive.,Positive,2024-04-09
REV0000291,GM00141,TXN0001639,Southeast Asia,Beauty,5,Super happy with my purchase. Fits perfectly.,Positive,2022-08-31
REV0000292,GM02947,TXN0034559,MENA,Electronics,4,Customer service was incredibly helpful and responsive.,Positive,2023-10-30
REV0000293,GM03085,TXN0036194,North America,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2024-01-20
REV0000294,GM01390,TXN0016393,MENA,Home & Garden,2,Not as described. Poor quality material. Returning it.,Negative,2023-12-23
REV0000295,GM03096,TXN0036319,North America,Sports,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-11-28
REV0000296,GM01760,TXN0020444,MENA,Fashion,3,Decent product. Does what it says. Nothing special.,Neutral,2023-09-05
REV0000297,GM02217,TXN0026034,North America,Fashion,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-02-15
REV0000298,GM03054,TXN0035868,Europe,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-10-14
REV0000299,GM04088,TXN0047550,North America,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-02-03
REV0000300,GM02740,TXN0031948,Central Asia,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-04-18
REV0000301,GM03206,TXN0037552,North America,Home & Garden,4,The product quality is outstanding and durable.,Positive,2024-05-28
REV0000302,GM03748,TXN0043825,MENA,Home & Garden,4,Great value for money. Highly recommend to everyone.,Positive,2023-09-21
REV0000303,GM03516,TXN0041050,Southeast Asia,Sports,5,Customer service was incredibly helpful and responsive.,Positive,2023-05-29
REV0000304,GM03767,TXN0044005,North America,Fashion,5,The product quality is outstanding and durable.,Positive,2023-07-21
REV0000305,GM04402,TXN0051174,MENA,Beauty,3,Works fine. Packaging could be improved.,Neutral,2022-05-30
REV0000306,GM02545,TXN0029858,Central Asia,Sports,3,Works fine. Packaging could be improved.,Neutral,2023-03-06
REV0000307,GM00527,TXN0006248,MENA,Fashion,4,Super happy with my purchase. Fits perfectly.,Positive,2022-04-18
REV0000308,GM00024,TXN0000274,Europe,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2023-05-06
REV0000309,GM02602,TXN0030507,Central Asia,Home & Garden,3,Average quality. Okay for the price.,Neutral,2022-09-07
REV0000310,GM03174,TXN0037145,Europe,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-02-10
REV0000311,GM02253,TXN0026472,North America,Beauty,4,The product quality is outstanding and durable.,Positive,2022-10-02
REV0000312,GM03018,TXN0035461,MENA,Beauty,5,Customer service was incredibly helpful and responsive.,Positive,2024-06-05
REV0000313,GM00591,TXN0006975,Europe,Food & Grocery,2,Not as described. Poor quality material. Returning it.,Negative,2022-04-30
REV0000314,GM01905,TXN0022038,North America,Electronics,5,Absolutely love this product! Exceeded my expectations.,Positive,2022-01-29
REV0000315,GM01455,TXN0017152,Central Asia,Fashion,3,Decent product. Does what it says. Nothing special.,Neutral,2022-01-26
REV0000316,GM03847,TXN0044818,Southeast Asia,Sports,4,Super happy with my purchase. Fits perfectly.,Positive,2023-03-20
REV0000317,GM00708,TXN0008455,North America,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2022-11-07
REV0000318,GM01020,TXN0012053,Central Asia,Beauty,4,Great value for money. Highly recommend to everyone.,Positive,2022-01-04
REV0000319,GM02795,TXN0032611,MENA,Sports,4,Great value for money. Highly recommend to everyone.,Positive,2022-02-01
REV0000320,GM04484,TXN0051975,North America,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-10-08
REV0000321,GM04553,TXN0052818,Europe,Electronics,3,Decent product. Does what it says. Nothing special.,Neutral,2024-04-07
REV0000322,GM00087,TXN0001073,North America,Fashion,5,Super happy with my purchase. Fits perfectly.,Positive,2022-05-04
REV0000323,GM01742,TXN0020213,North America,Fashion,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-02-20
REV0000324,GM02860,TXN0033475,Europe,Beauty,4,Super happy with my purchase. Fits perfectly.,Positive,2022-01-21
REV0000325,GM00647,TXN0007688,North America,Home & Garden,5,Customer service was incredibly helpful and responsive.,Positive,2022-08-18
REV0000326,GM03020,TXN0035481,North America,Fashion,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-04-26
REV0000327,GM04732,TXN0054958,Central Asia,Fashion,4,Great value for money. Highly recommend to everyone.,Positive,2022-09-18
REV0000328,GM03539,TXN0041313,North America,Sports,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-05-05
REV0000329,GM02141,TXN0025024,North America,Food & Grocery,2,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-12-19
REV0000330,GM02753,TXN0032091,Europe,Home & Garden,1,Very disappointed. The product broke after one week.,Negative,2022-07-08
REV0000331,GM03766,TXN0043999,Europe,Fashion,4,The product quality is outstanding and durable.,Positive,2022-03-24
REV0000332,GM00485,TXN0005875,North America,Beauty,3,It arrived on time. Product is acceptable.,Neutral,2023-11-08
REV0000333,GM00898,TXN0010724,Southeast Asia,Sports,3,It arrived on time. Product is acceptable.,Neutral,2022-11-09
REV0000334,GM00889,TXN0010593,Central Asia,Sports,3,Works fine. Packaging could be improved.,Neutral,2023-11-30
REV0000335,GM02137,TXN0024980,Central Asia,Fashion,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-05-10
REV0000336,GM04606,TXN0053436,Southeast Asia,Home & Garden,4,Customer service was incredibly helpful and responsive.,Positive,2022-04-13
REV0000337,GM00590,TXN0006965,Europe,Home & Garden,4,Fast delivery and excellent quality. Will buy again.,Positive,2024-01-03
REV0000338,GM03464,TXN0040449,North America,Home & Garden,5,The product quality is outstanding and durable.,Positive,2022-01-28
REV0000339,GM02980,TXN0034992,Southeast Asia,Sports,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-12-06
REV0000340,GM04761,TXN0055311,MENA,Food & Grocery,4,Customer service was incredibly helpful and responsive.,Positive,2022-12-18
REV0000341,GM04268,TXN0049681,Central Asia,Beauty,5,Absolutely love this product! Exceeded my expectations.,Positive,2022-10-03
REV0000342,GM02984,TXN0035034,North America,Beauty,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-07-24
REV0000343,GM01673,TXN0019420,Southeast Asia,Electronics,4,Customer service was incredibly helpful and responsive.,Positive,2023-03-30
REV0000344,GM01890,TXN0021880,Southeast Asia,Home & Garden,4,The product quality is outstanding and durable.,Positive,2023-11-03
REV0000345,GM03254,TXN0038022,Central Asia,Food & Grocery,4,The product quality is outstanding and durable.,Positive,2023-06-29
REV0000346,GM00664,TXN0007921,Europe,Food & Grocery,5,Customer service was incredibly helpful and responsive.,Positive,2022-12-05
REV0000347,GM03051,TXN0035827,Europe,Electronics,1,Very disappointed. The product broke after one week.,Negative,2023-05-12
REV0000348,GM00518,TXN0006129,North America,Beauty,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-12-27
REV0000349,GM03645,TXN0042592,North America,Beauty,4,The product quality is outstanding and durable.,Positive,2022-03-02
REV0000350,GM02757,TXN0032149,MENA,Beauty,4,The product quality is outstanding and durable.,Positive,2022-12-14
REV0000351,GM02874,TXN0033620,MENA,Electronics,4,Customer service was incredibly helpful and responsive.,Positive,2023-01-23
REV0000352,GM00766,TXN0009150,North America,Home & Garden,5,Super happy with my purchase. Fits perfectly.,Positive,2023-10-14
REV0000353,GM02339,TXN0027433,Europe,Sports,5,The product quality is outstanding and durable.,Positive,2024-02-24
REV0000354,GM02434,TXN0028576,Europe,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2022-09-15
REV0000355,GM02743,TXN0031993,Europe,Beauty,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-01-05
REV0000356,GM01441,TXN0016898,Southeast Asia,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2023-04-17
REV0000357,GM01786,TXN0020758,Southeast Asia,Electronics,5,Super happy with my purchase. Fits perfectly.,Positive,2023-09-16
REV0000358,GM00863,TXN0010242,MENA,Electronics,1,Not as described. Poor quality material. Returning it.,Negative,2022-10-12
REV0000359,GM02641,TXN0030907,Europe,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2022-06-17
REV0000360,GM04191,TXN0048727,North America,Food & Grocery,4,Customer service was incredibly helpful and responsive.,Positive,2022-06-29
REV0000361,GM03567,TXN0041624,North America,Fashion,5,Customer service was incredibly helpful and responsive.,Positive,2022-06-16
